ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
CE166C22FE54B5BF,classic_bike,2022-01-13 18:52:30,2022-01-13 18:56:26,Wells St & Huron St,TA1306000012,Wells St & Elm St,KA1504000135,41.894722,-87.634362,41.903222,-87.634324,member
FBC3FEF71B74E12D,classic_bike,2022-01-13 18:28:37,2022-01-13 18:35:54,Franklin St & Jackson Blvd,TA1305000025,Green St & Madison St,TA1307000120,41.8777079559,-87.6353211408,41.881892,-87.648789,member
5A9AC3E59FEDDA61,classic_bike,2022-01-14 05:55:44,2022-01-14 05:59:33,State St & Randolph St,TA1305000029,Cityfront Plaza Dr & Pioneer Ct,13427,41.88462107257936,-87.62783423066139,41.890573,-87.622072,member
FB1383F90268DED7,electric_bike,2022-01-19 13:51:51,2022-01-19 14:05:40,Clark St & Wellington Ave,TA1307000136,Clark St & Montrose Ave,KA1503000022,41.93650783333333,-87.64761133333333,41.961588,-87.666036,member
6AA06C96ED190CF1,electric_bike,2022-01-18 16:13:33,2022-01-18 16:18:53,Michigan Ave & Jackson Blvd,TA1309000002,Canal St & Jackson Blvd,13138,41.8777745,-87.6239925,41.877245,-87.639366,member
EB6098CEFFA53488,electric_bike,2022-01-13 17:30:46,2022-01-13 17:37:04,Wabash Ave & Roosevelt Rd,TA1305000002,Canal St & Taylor St,15550,41.867109656,-87.625974536,41.870257,-87.639474,casual
ACB0011B5D437330,classic_bike,2022-01-20 16:53:51,2022-01-20 16:56:27,Ravenswood Ave & Irving Park Rd,TA1307000149,Ashland Ave & Belle Plaine Ave,13249,41.95469,-87.67393,41.956057,-87.668835,member
24D74E21C026C744,electric_bike,2022-01-27 12:28:32,2022-01-27 12:33:50,McClurg Ct & Erie St,KA1503000041,Clark St & Chicago Ave,13303,41.894426584,-87.617775202,41.89675,-87.63089,member
73A3A639A83F761C,classic_bike,2022-01-16 17:30:50,2022-01-16 17:39:27,Wallace St & 35th St,TA1308000045,Emerald Ave & 31st St,TA1309000055,41.83101432992121,-87.64118358492851,41.838198,-87.645143,casual
4692D371E99FA6F9,classic_bike,2022-01-19 20:32:56,2022-01-19 20:47:06,Logan Blvd & Elston Ave,TA1308000031,Central Park Ave & Elbridge Ave,15644,41.929465,-87.684158,41.93533728263,-87.7168892935,casual
91826D1D45156FCC,classic_bike,2022-01-22 19:13:51,2022-01-22 19:34:29,Franklin St & Jackson Blvd,TA1305000025,Halsted St & Willow St,TA1307000166,41.8777079559,-87.6353211408,41.913865,-87.648755,member
4A9F5C9B5AB2D8CF,classic_bike,2022-01-29 23:08:25,2022-01-29 23:14:59,Wabash Ave & Grand Ave,TA1307000117,Franklin St & Chicago Ave,13017,41.891466,-87.626761,41.896746973093805,-87.63566762208939,casual
73C33D9D8AC2FD6E,classic_bike,2022-01-16 10:42:57,2022-01-16 10:48:21,Leavitt St & Division St,658,Ashland Ave & Division St,13061,41.902997,-87.683825,41.90345,-87.667747,member
431432AA830222A2,classic_bike,2022-01-25 08:47:36,2022-01-25 08:50:10,LaSalle Dr & Huron St,KP1705001026,Sedgwick St & Huron St,TA1307000062,41.894877,-87.632326,41.894666,-87.638437,member
6C5D379787F97D1B,classic_bike,2022-01-21 20:00:11,2022-01-21 20:11:49,Clark St & Berwyn Ave,KA1504000146,Sheridan Rd & Lawrence Ave,TA1309000041,41.97803062248656,-87.66856491565704,41.969517,-87.654691,member
265B4040A6B4DD6B,classic_bike,2022-01-07 18:00:08,2022-01-07 18:11:32,Stony Island Ave & 75th St,KA1503000019,Stony Island Ave & 75th St,KA1503000019,41.7586696704,-87.586882871,41.7586696704,-87.586882871,member
A7D297AD3CCF94FE,classic_bike,2022-01-24 08:56:57,2022-01-24 09:11:51,State St & Chicago Ave,21544,Clark St & Lake St,KA1503000012,41.89661720040753,-87.62857854366302,41.88602082773,-87.6308760584,member
A498B2E518BD5473,classic_bike,2022-01-15 20:49:14,2022-01-16 01:33:23,Indiana Ave & 31st St,TA1308000036,Indiana Ave & 26th St,TA1307000005,41.838842,-87.621857,41.845687,-87.622481,member
A90527DE6AE4F6F6,classic_bike,2022-01-12 19:07:33,2022-01-12 19:11:15,Franklin St & Illinois St,RN-,Franklin St & Chicago Ave,13017,41.89102331025185,-87.63547986745834,41.896746973093805,-87.63566762208939,member
A9C766ADB71F049C,classic_bike,2022-01-27 18:13:32,2022-01-27 18:26:05,Leavitt St & Chicago Ave,18058,Milwaukee Ave & Wabansia Ave,13243,41.895501,-87.682017,41.912616,-87.681391,member
5E2A9C9727DEDD47,classic_bike,2022-01-07 22:22:40,2022-01-07 22:28:58,Ellis Ave & 58th St,TA1309000011,Lake Park Ave & 56th St,TA1309000063,41.788746,-87.601334,41.793242,-87.587782,member
24AC9446DC2A22E1,electric_bike,2022-01-13 15:23:46,2022-01-13 15:39:44,Milwaukee Ave & Grand Ave,13033,Racine Ave & 18th St,13164,41.89162183333333,-87.64817966666666,41.858166,-87.656495,casual
FEDD7263F979A63E,classic_bike,2022-01-12 07:38:56,2022-01-12 07:42:01,Sheffield Ave & Wellington Ave,TA1307000052,Wilton Ave & Diversey Pkwy,TA1306000014,41.9362534831413,-87.65266209840775,41.932418,-87.652705,member
0808E408B819D776,classic_bike,2022-01-03 17:38:54,2022-01-03 17:45:32,St. Clair St & Erie St,13016,Dearborn Pkwy & Delaware Pl,TA1307000128,41.89434513742426,-87.62279838323593,41.898969,-87.629912,member
411DBE3417D5458D,classic_bike,2022-01-02 22:01:36,2022-01-02 22:09:54,Seeley Ave & Roscoe St,13144,Racine Ave & Belmont Ave,TA1308000019,41.943403,-87.679618,41.939743,-87.658865,member
84A7266BE825DB54,classic_bike,2022-01-26 17:07:00,2022-01-26 17:12:50,Ellis Ave & 58th St,TA1309000011,Lake Park Ave & 56th St,TA1309000063,41.788746,-87.601334,41.793242,-87.587782,member
B08CDAA779087782,electric_bike,2022-01-03 15:41:49,2022-01-03 15:46:57,Campbell Ave & North Ave,13257,Milwaukee Ave & Wabansia Ave,13243,41.910529,-87.68955616666666,41.912616,-87.681391,member
564D7BE325C928C8,electric_bike,2022-01-19 20:03:37,2022-01-19 20:07:44,Ogden Ave & Chicago Ave,TA1305000020,Ashland Ave & Division St,13061,41.896291833333336,-87.654308,41.90345,-87.667747,casual
6910C9BFDEA8F17A,classic_bike,2022-01-22 09:27:49,2022-01-22 09:37:06,Lincoln Ave & Belle Plaine Ave,TA1309000026,Southport Ave & Roscoe St,13071,41.95600355078549,-87.68016144633293,41.943739,-87.66402,casual
3506DD169546B319,classic_bike,2022-01-17 19:27:47,2022-01-17 20:09:09,Sheffield Ave & Wellington Ave,TA1307000052,Damen Ave & Melrose Ave,13143,41.9362534831413,-87.65266209840775,41.9406,-87.6785,casual
FF94C6476E228A26,classic_bike,2022-01-03 20:04:50,2022-01-03 20:19:59,Richmond St & Diversey Ave,15645,California Ave & North Ave,13258,41.93190196886,-87.7011951301,41.91044,-87.6972,casual
1E38FCE865D93171,electric_bike,2022-01-12 16:23:43,2022-01-12 16:31:25,Wabash Ave & Roosevelt Rd,TA1305000002,LaSalle St & Adams St,KA1503000034,41.867111,-87.6259895,41.87934437346,-87.6319852213,member
DDB5216B773B1143,classic_bike,2022-01-26 08:06:24,2022-01-26 08:07:27,Ashland Ave & Grace St,13319,Ashland Ave & Grace St,13319,41.950687,-87.6687,41.950687,-87.6687,member
B6FE8DEF21796B3B,classic_bike,2022-01-14 07:28:43,2022-01-14 07:53:08,Michigan Ave & 14th St,TA1307000124,McClurg Ct & Erie St,KA1503000041,41.864059,-87.623727,41.894503,-87.617854,member
8C721C20214BB2C4,classic_bike,2022-01-28 18:07:23,2022-01-28 18:13:01,Damen Ave & Walnut (Lake) St,KA17018054,Ashland Ave & Lake St,13073,41.885951,-87.677009,41.88592,-87.66717,casual
76C4205AE2793117,classic_bike,2022-01-12 16:05:42,2022-01-12 16:12:59,St. Clair St & Erie St,13016,Clark St & Lake St,KA1503000012,41.89434513742426,-87.62279838323593,41.88602082773,-87.6308760584,member
A2736FED0DB9092E,docked_bike,2022-01-16 05:03:36,2022-01-16 05:15:01,Avers Ave & Belmont Ave,15640,Central Park Ave & Elbridge Ave,15644,41.939408,-87.723574,41.935337,-87.716889,casual
54857642048757DB,electric_bike,2022-01-10 19:30:47,2022-01-10 20:02:37,Stony Island Ave & 71st St,KA1503000045,Kimbark Ave & 53rd St,TA1309000037,41.766528,-87.586479,41.799568,-87.594747,member
114A999FED2839D1,classic_bike,2022-01-11 17:56:27,2022-01-11 18:19:59,Fairbanks Ct & Grand Ave,TA1305000003,St. Clair St & Erie St,13016,41.89184737210993,-87.62058019638062,41.89434513742426,-87.62279838323593,member
B3B9204A422A2050,classic_bike,2022-01-14 16:17:09,2022-01-14 16:21:54,Wells St & Huron St,TA1306000012,Wells St & Elm St,KA1504000135,41.894722,-87.634362,41.903222,-87.634324,member
6022CA0A52A4D064,classic_bike,2022-01-17 17:04:30,2022-01-17 17:25:21,Wabash Ave & Grand Ave,TA1307000117,Aberdeen St & Monroe St,13156,41.891466,-87.626761,41.880419,-87.655519,member
365CAC940DF76489,electric_bike,2022-01-04 14:18:06,2022-01-04 14:22:38,Damen Ave & Chicago Ave,13132,Ashland Ave & Division St,13061,41.895623803,-87.677152276,41.90345,-87.667747,casual
218E8519EABB3EAC,electric_bike,2022-01-12 19:54:58,2022-01-12 20:01:30,Clark St & Drummond Pl,TA1307000142,Racine Ave & Fullerton Ave,TA1306000026,41.93121666666666,-87.64428816666667,41.92556258,-87.65840426,member
125C958CCCF380FA,electric_bike,2022-01-07 12:02:30,2022-01-07 12:28:53,Michigan Ave & 14th St,TA1307000124,Clifton Ave & Armitage Ave,TA1307000163,41.864218831,-87.623761058,41.918216,-87.656936,casual
4BC3500DAC53EE40,classic_bike,2022-01-11 17:43:20,2022-01-11 18:09:09,Calumet Ave & 33rd St,13217,Wentworth Ave & Cermak Rd,13075,41.8349,-87.61793,41.85308455741279,-87.63193130493164,member
38DAFA6E31E7035B,electric_bike,2022-01-19 18:55:54,2022-01-19 19:04:43,Lincoln Ave & Addison St,TA1309000050,Racine Ave & Belmont Ave,TA1308000019,41.94627883333333,-87.67335933333334,41.939743,-87.658865,casual
134B458A4C29A17C,classic_bike,2022-01-20 15:34:16,2022-01-20 15:38:22,Blackstone Ave & Hyde Park Blvd,13398,Kimbark Ave & 53rd St,TA1309000037,41.802562,-87.590368,41.799568,-87.594747,member
8FC1E2CCEC142814,classic_bike,2022-01-20 21:17:57,2022-01-20 21:28:15,State St & 35th St,TA1307000129,Emerald Ave & 31st St,TA1309000055,41.8310363140161,-87.62679755687714,41.838198,-87.645143,member
FEB1978C6249E528,electric_bike,2022-01-15 15:35:16,2022-01-15 15:39:42,State St & Pearson St,TA1307000061,Wells St & Elm St,KA1504000135,41.89747116666667,-87.628486,41.903222,-87.634324,member
681BCE9B15119F2E,electric_bike,2022-01-06 16:59:25,2022-01-06 17:04:12,Wilton Ave & Belmont Ave,TA1307000134,Southport Ave & Roscoe St,13071,41.9401,-87.65295666666667,41.943739,-87.66402,member
7CE27A5B7E705657,classic_bike,2022-01-01 21:27:20,2022-01-01 21:36:52,Indiana Ave & 31st St,TA1308000036,Rhodes Ave & 32nd St,13215,41.838842,-87.621857,41.836208,-87.613533,member
058AA9F7A0DA1A6C,classic_bike,2022-01-18 17:17:50,2022-01-18 17:37:09,Aberdeen St & Monroe St,13156,Dearborn Pkwy & Delaware Pl,TA1307000128,41.880419,-87.655519,41.898969,-87.629912,member
E868DBCDFC9FF534,classic_bike,2022-01-07 18:24:28,2022-01-07 18:36:20,Rush St & Superior St,15530,Clark St & Chicago Ave,13303,41.89576474564,-87.6259080327,41.89675,-87.63089,member
4DB691C646997E54,classic_bike,2022-01-12 12:18:40,2022-01-12 12:28:12,California Ave & Cortez St,17660,Ashland Ave & Division St,13061,41.900363,-87.696704,41.90345,-87.667747,casual
CB0216244896F581,classic_bike,2022-01-21 17:37:46,2022-01-21 17:43:00,Wells St & Huron St,TA1306000012,Wells St & Elm St,KA1504000135,41.894722,-87.634362,41.903222,-87.634324,member
0A9181EF192CE381,classic_bike,2022-01-25 16:28:26,2022-01-25 16:38:05,Spaulding Ave & Armitage Ave,15650,Spaulding Ave & Division St,15654,41.91710803478932,-87.71022096276283,41.90270659438,-87.709219571,casual
66BDBD97FA9CD4CA,electric_bike,2022-01-19 14:45:20,2022-01-19 14:50:59,Daley Center Plaza,TA1306000010,Columbus Dr & Randolph St,13263,41.8840275,-87.62937533333333,41.884728,-87.619521,member
58B7345137308C4F,electric_bike,2022-01-13 22:26:47,2022-01-13 22:28:59,Damen Ave & Cortland St,13133,Milwaukee Ave & Wabansia Ave,13243,41.915973666666666,-87.6772155,41.912616,-87.681391,casual
B335A6DC495A9388,electric_bike,2022-01-19 14:11:35,2022-01-19 14:17:34,Seeley Ave & Roscoe St,13144,Southport Ave & Waveland Ave,13235,41.943367333333335,-87.67964333333333,41.94815,-87.66394,casual
2EBA59153BFC41A1,classic_bike,2022-01-25 09:00:41,2022-01-25 09:00:49,Clinton St & Lake St,13021,Clinton St & Lake St,13021,41.885637,-87.641823,41.885637,-87.641823,member
BA60C1F1B7018123,electric_bike,2022-01-14 17:35:02,2022-01-14 17:58:41,Wells St & Huron St,TA1306000012,Greenview Ave & Diversey Pkwy,13294,41.894962,-87.634248,41.93258963429789,-87.66593635082245,casual
F529FD9C8BF5197A,classic_bike,2022-01-18 11:21:09,2022-01-18 11:27:44,Shore Dr & 55th St,TA1308000009,University Ave & 57th St,KA1503000071,41.795212,-87.580715,41.791478,-87.599861,member
D3459B93CAB09B9D,electric_bike,2022-01-12 17:56:56,2022-01-12 18:05:36,Sedgwick St & Schiller St,TA1307000143,Stockton Dr & Wrightwood Ave,13276,41.907695333333336,-87.63856533333333,41.93132,-87.638742,member
4BB7D1DD205309B7,classic_bike,2022-01-17 12:34:18,2022-01-17 12:38:41,Emerald Ave & 28th St,TA1307000153,Emerald Ave & 31st St,TA1309000055,41.84358,-87.645368,41.838198,-87.645143,member
D51813B25113FAD9,classic_bike,2022-01-13 11:27:36,2022-01-13 12:20:24,Ashland Ave & Grace St,13319,Ashland Ave & Grace St,13319,41.950687,-87.6687,41.950687,-87.6687,member
5A479277EEBE0C68,electric_bike,2022-01-20 12:23:28,2022-01-20 12:27:13,Wells St & Concord Ln,TA1308000050,Clybourn Ave & Division St,TA1307000115,41.91199816666666,-87.634909,41.904613,-87.640552,member
3D1F0954F2CC0258,classic_bike,2022-01-08 13:10:19,2022-01-08 13:27:45,Kedzie Ave & Bryn Mawr Ave,KA1504000167,Damen Ave & Leland Ave,TA1307000158,41.98222975911517,-87.70888656377792,41.967094,-87.679028,member
AD7D969B05392B7A,classic_bike,2022-01-15 10:16:40,2022-01-15 10:20:56,Larrabee St & Webster Ave,13193,Sheffield Ave & Webster Ave,TA1309000033,41.921822,-87.64414,41.92154,-87.653818,member
86FCB79F79EE613D,electric_bike,2022-01-04 12:46:22,2022-01-04 12:49:57,Winchester (Ravenswood) Ave & Balmoral Ave,KA1504000147,Clark St & Berwyn Ave,KA1504000146,41.979850173,-87.677608371,41.97803062248656,-87.66856491565704,casual
5EC49CB4C0268564,classic_bike,2022-01-15 20:05:00,2022-01-15 20:09:00,Broadway & Thorndale Ave,15575,Clark St & Elmdale Ave,KA1504000148,41.98974251144,-87.6601406209,41.99086044812557,-87.66972362995148,member
CA47755095F428EA,classic_bike,2022-01-25 15:45:40,2022-01-25 15:50:35,Rush St & Superior St,15530,Franklin St & Chicago Ave,13017,41.89576474564,-87.6259080327,41.896746973093805,-87.63566762208939,member
82B8A31FA590149A,electric_bike,2022-01-13 12:52:34,2022-01-13 12:58:04,Leavitt St & Belmont Ave,KA17018068,Racine Ave & Belmont Ave,TA1308000019,41.9393565,-87.68320033333333,41.939743,-87.658865,member
CFB0611A47540667,electric_bike,2022-01-12 17:20:19,2022-01-12 17:34:19,Clark St & Winnemac Ave,TA1309000035,Racine Ave & Belmont Ave,TA1308000019,41.973334,-87.66789666666666,41.939743,-87.658865,member
FB4350CE755F4036,classic_bike,2022-01-29 13:18:14,2022-01-29 13:30:42,Sheffield Ave & Kingsbury St,13154,Leavitt St & Armitage Ave,TA1309000029,41.910522,-87.653106,41.917805,-87.682437,member
5028BFBA415C97F3,classic_bike,2022-01-23 10:14:47,2022-01-23 10:26:45,Wolcott Ave & Polk St,TA1309000064,Ada St & Washington Blvd,13353,41.871262,-87.673688,41.88283,-87.661206,casual
117C5B05879ECEE2,classic_bike,2022-01-13 12:42:35,2022-01-13 12:46:22,Clark St & Lake St,KA1503000012,Michigan Ave & Washington St,13001,41.88602082773,-87.6308760584,41.8839840647265,-87.6246839761734,member
776D83956F9FC586,electric_bike,2022-01-16 13:51:36,2022-01-16 14:03:48,Clark St & Bryn Mawr Ave,KA1504000151,Southport Ave & Roscoe St,13071,41.98360916666667,-87.66917833333333,41.943739,-87.66402,casual
821F1238EE00F24D,classic_bike,2022-01-18 17:04:28,2022-01-18 17:14:13,Sheffield Ave & Kingsbury St,13154,Clybourn Ave & Division St,TA1307000115,41.910522,-87.653106,41.904613,-87.640552,member
3A000EA53FB8F4CC,classic_bike,2022-01-18 17:13:00,2022-01-18 17:19:40,Clinton St & Jackson Blvd,638,Aberdeen St & Monroe St,13156,41.87831661183069,-87.64098107814789,41.880419,-87.655519,member
F0F714BC6A87C486,classic_bike,2022-01-13 05:47:36,2022-01-13 05:54:37,Michigan Ave & 14th St,TA1307000124,Federal St & Polk St,SL-008,41.864059,-87.623727,41.87207763285,-87.6295437729,member
27849DD3A8D0935E,classic_bike,2022-01-03 08:05:56,2022-01-03 08:11:42,Canal St & Monroe St,13056,Clark St & Lake St,KA1503000012,41.88169,-87.63953,41.88602082773,-87.6308760584,member
72B4EBA924C0C053,classic_bike,2022-01-27 16:46:30,2022-01-27 16:51:14,Rush St & Superior St,15530,Franklin St & Chicago Ave,13017,41.89576474564,-87.6259080327,41.896746973093805,-87.63566762208939,member
3C82F73FD7B05DD2,electric_bike,2022-01-20 19:37:40,2022-01-20 19:40:07,Rockwell St & Cermak Rd,425,Western Ave & 21st St,13091,41.85,-87.69,41.854109,-87.685838,member
71A89B56756BDA3F,classic_bike,2022-01-08 14:12:06,2022-01-08 14:29:24,Rush St & Superior St,15530,Aberdeen St & Monroe St,13156,41.89576474564,-87.6259080327,41.880419,-87.655519,member
2C78B5227831294D,electric_bike,2022-01-19 08:23:11,2022-01-19 08:26:54,Wells St & Huron St,TA1306000012,Dearborn Pkwy & Delaware Pl,TA1307000128,41.89492666666666,-87.63435133333333,41.898969,-87.629912,member
DD09C29787E5D038,classic_bike,2022-01-31 12:07:53,2022-01-31 12:10:41,Michigan Ave & 14th St,TA1307000124,Indiana Ave & Roosevelt Rd,SL-005,41.864059,-87.623727,41.867888,-87.623041,member
E1F0D0C866811355,classic_bike,2022-01-25 20:56:35,2022-01-25 21:07:14,Aberdeen St & Randolph St,18062,Ogden Ave & Chicago Ave,TA1305000020,41.884114,-87.654264,41.896362458,-87.6540612729,casual
E38E5318BDBC139A,classic_bike,2022-01-13 16:41:02,2022-01-13 16:55:49,Glenwood Ave & Touhy Ave,525,Clark St & Bryn Mawr Ave,KA1504000151,42.012701,-87.666058,41.983593,-87.669154,casual
887759768DF7F1FC,classic_bike,2022-01-19 19:37:22,2022-01-19 19:48:00,Lincoln Ave & Belmont Ave,TA1309000042,Ashland Ave & Wrightwood Ave,13296,41.939365,-87.668385,41.92883,-87.668507,casual
0EDC04068F47607A,classic_bike,2022-01-17 13:31:10,2022-01-17 13:59:06,LaSalle St & Jackson Blvd,TA1309000004,Sheffield Ave & Kingsbury St,13154,41.878166,-87.631929,41.910522,-87.653106,member
0C722979F4FA7BBB,classic_bike,2022-01-13 07:29:44,2022-01-13 07:38:14,Clinton St & Jackson Blvd,638,Orleans St & Merchandise Mart Plaza,TA1305000022,41.87831661183069,-87.64098107814789,41.888243,-87.63639,member
5141A23D426B82C7,classic_bike,2022-01-29 17:54:29,2022-01-29 18:15:17,Aberdeen St & Randolph St,18062,Carpenter St & Huron St,13196,41.884114,-87.654264,41.894556,-87.653449,member
1E356C0328037936,classic_bike,2022-01-29 17:07:30,2022-01-29 17:15:07,Cottage Grove Ave & 51st St,TA1309000067,Kimbark Ave & 53rd St,TA1309000037,41.803038,-87.606615,41.799568,-87.594747,casual
E291D607D1B31DDB,classic_bike,2022-01-18 17:11:32,2022-01-18 17:16:28,Ellis Ave & 55th St,KA1504000076,Kimbark Ave & 53rd St,TA1309000037,41.79430062054,-87.6014497734,41.799568,-87.594747,member
5E7DA145CAB1C818,classic_bike,2022-01-26 20:09:57,2022-01-26 20:13:59,Sedgwick St & North Ave,TA1307000038,Clybourn Ave & Division St,TA1307000115,41.911386,-87.638677,41.904613,-87.640552,member
3D6711AF83C68B46,classic_bike,2022-01-29 15:53:08,2022-01-29 15:59:41,Cornell Ave & Hyde Park Blvd,KA1503000007,Lake Park Ave & 56th St,TA1309000063,41.802406,-87.586924,41.793242,-87.587782,member
82A6663F509903F5,classic_bike,2022-01-31 18:54:34,2022-01-31 19:05:01,Michigan Ave & Jackson Blvd,TA1309000002,Wabash Ave & Grand Ave,TA1307000117,41.87785,-87.62408,41.891466,-87.626761,casual
E7ED7C0048B00018,classic_bike,2022-01-09 08:53:18,2022-01-09 08:57:12,Sheffield Ave & Kingsbury St,13154,Halsted St & Willow St,TA1307000166,41.910522,-87.653106,41.913865,-87.648755,casual
11A0E5C11749F2E3,classic_bike,2022-01-16 12:53:13,2022-01-16 13:15:29,MLK Jr Dr & 29th St,TA1307000139,Emerald Ave & 31st St,TA1309000055,41.842052,-87.617,41.838198,-87.645143,member
76DE1B05DF8FAB5F,electric_bike,2022-01-20 21:44:17,2022-01-20 22:11:58,Milwaukee Ave & Wabansia Ave,13243,Clarendon Ave & Leland Ave,TA1307000119,41.9126325,-87.68147733333333,41.967968,-87.650001,member
2FCEB8B869B8114F,classic_bike,2022-01-11 09:01:33,2022-01-11 09:16:48,Clark St & North Ave,13128,Clark St & Lake St,KA1503000012,41.911974,-87.631942,41.88602082773,-87.6308760584,member
45A608EF3B49AD5A,electric_bike,2022-01-27 16:16:50,2022-01-27 16:24:52,Canal St & Harrison St,13326,Michigan Ave & Ida B Wells Dr,TA1305000010,41.874275327,-87.639575839,41.876243,-87.624426,member
790FFD3B5F9D7EE3,electric_bike,2022-01-16 14:38:01,2022-01-16 15:05:18,Lawndale Ave & 16th St,362.0,Rush St & Superior St,15530,41.86,-87.72,41.89576474564,-87.6259080327,casual
DD0BEC0089EFDE0F,classic_bike,2022-01-27 07:47:57,2022-01-27 08:00:14,Wabash Ave & 16th St,SL-012,Canal St & Monroe St,13056,41.860384,-87.625813,41.88169,-87.63953,member
17B0E94C5AAA7694,electric_bike,2022-01-15 19:59:02,2022-01-15 20:11:08,Avondale Ave & Irving Park Rd,15624,Kilbourn & Roscoe,360,41.95337783333333,-87.73208283333334,41.94,-87.74,casual
D10A576D20E477C8,classic_bike,2022-01-29 21:43:07,2022-01-29 21:49:45,Racine Ave & Fullerton Ave,TA1306000026,Wilton Ave & Diversey Pkwy,TA1306000014,41.92556258,-87.65840426,41.932418,-87.652705,member
79CFCF6FE83CEAD3,electric_bike,2022-01-17 14:52:12,2022-01-17 15:03:08,Clark St & Wellington Ave,TA1307000136,Winchester Ave & Elston Ave,KA1504000140,41.9365115,-87.64762166666667,41.92409085038,-87.6764600747,casual
7077BDBDFC5C7FD4,classic_bike,2022-01-25 18:44:47,2022-01-25 18:50:26,Rush St & Superior St,15530,Franklin St & Chicago Ave,13017,41.89576474564,-87.6259080327,41.896746973093805,-87.63566762208939,member
E96EAA81DE2D08BE,classic_bike,2022-01-13 08:44:06,2022-01-13 08:48:01,State St & Harrison St,SL-007,LaSalle St & Adams St,KA1503000034,41.874053,-87.627716,41.87934437346,-87.6319852213,member
7B92A64DFD329845,classic_bike,2022-01-15 13:48:09,2022-01-15 14:15:06,Milwaukee Ave & Rockwell St,13242,Milwaukee Ave & Wabansia Ave,13243,41.92019556200566,-87.69265919923781,41.912616,-87.681391,member
24BFCEF500C327CC,classic_bike,2022-01-19 15:37:46,2022-01-19 15:43:36,Ellis Ave & 55th St,KA1504000076,Kimbark Ave & 53rd St,TA1309000037,41.79430062054,-87.6014497734,41.799568,-87.594747,member
4B65189A76E804CE,classic_bike,2022-01-14 19:08:06,2022-01-14 19:22:59,Rush St & Cedar St,KA1504000133,Clark St & Drummond Pl,TA1307000142,41.90230870122,-87.627690528,41.931248,-87.644336,member
DDC963BFDDA51EEA,classic_bike,2022-01-20 01:31:10,2022-01-20 01:37:12,Michigan Ave & Jackson Blvd,TA1309000002,State St & Randolph St,TA1305000029,41.87785,-87.62408,41.88462107257936,-87.62783423066139,member
992E9F1F1D35DF78,classic_bike,2022-01-29 13:12:05,2022-01-29 13:19:19,DuSable Lake Shore Dr & Monroe St,13300,Streeter Dr & Grand Ave,13022,41.880958,-87.616743,41.892278,-87.612043,member
EBDE7140943BE7F5,classic_bike,2022-01-27 19:25:46,2022-01-27 19:29:36,Larrabee St & Division St,KA1504000079,Wells St & Elm St,KA1504000135,41.90348607004,-87.6433534936,41.903222,-87.634324,member
5336B8B9521B9719,electric_bike,2022-01-10 13:07:11,2022-01-10 13:15:57,Leavitt St & Belmont Ave,KA17018068,Racine Ave & Belmont Ave,TA1308000019,41.9393,-87.68326933333333,41.939743,-87.658865,casual
D505E2676D0F8F9E,electric_bike,2022-01-21 07:35:07,2022-01-21 07:45:13,Ashland Ave & Chicago Ave,13247,Orleans St & Merchandise Mart Plaza,TA1305000022,41.895971,-87.66773533333334,41.888243,-87.63639,member
EF71E72AFA3E9C8A,classic_bike,2022-01-19 15:31:36,2022-01-19 15:36:38,Clarendon Ave & Junior Ter,13389,Clarendon Ave & Leland Ave,TA1307000119,41.961004,-87.649603,41.967968,-87.650001,member
D91109E1D75F8F76,electric_bike,2022-01-08 10:44:45,2022-01-08 10:49:10,State St & Randolph St,TA1305000029,Columbus Dr & Randolph St,13263,41.884631,-87.62804383333334,41.884728,-87.619521,member
D6AE45AA842007B6,classic_bike,2022-01-14 14:22:05,2022-01-14 14:29:50,Fairbanks Ct & Grand Ave,TA1305000003,State St & Randolph St,TA1305000029,41.89184737210993,-87.62058019638062,41.88462107257936,-87.62783423066139,casual
468176D8E0E781E6,classic_bike,2022-01-13 21:18:11,2022-01-13 21:22:57,Ellis Ave & 55th St,KA1504000076,Lake Park Ave & 56th St,TA1309000063,41.79430062054,-87.6014497734,41.793242,-87.587782,member
569C4D7E654C5487,classic_bike,2022-01-17 11:13:14,2022-01-17 11:33:24,Sheffield Ave & Wellington Ave,TA1307000052,Kimball Ave & Belmont Ave,KA150400009X,41.9362534831413,-87.65266209840775,41.939398,-87.711561,member
8EE8718F3A17974B,electric_bike,2022-01-13 17:37:06,2022-01-13 18:23:19,Western Ave & 21st St,13091,Wells St & Elm St,KA1504000135,41.85405733333333,-87.68585966666667,41.903222,-87.634324,casual
AA8CBA04DF7BD0BE,electric_bike,2022-01-02 19:03:23,2022-01-02 19:05:07,N Green St & W Lake St,20246.0,N Green St & W Lake St,20246.0,41.89,-87.65,41.89,-87.65,member
777AC4C2B040865B,classic_bike,2022-01-19 16:18:57,2022-01-19 16:26:12,St. Clair St & Erie St,13016,Clark St & Lake St,KA1503000012,41.89434513742426,-87.62279838323593,41.88602082773,-87.6308760584,member
B255800D3A824D4C,electric_bike,2022-01-11 19:17:25,2022-01-11 19:24:01,Wells St & Concord Ln,TA1308000050,Clark St & Chicago Ave,13303,41.9118665,-87.6347725,41.89675,-87.63089,member
